name,popularity,bike_latitude,bike_longitude,free_bikes,empty_slots,review_count,rating,distance,category
LuvCravings,0.8738518144247088,49.245535,-123.120496,0,22,0,3.0,629.0,Dessert Shop
Mandarin Hong Kong Cafe,0.987523805822224,49.245535,-123.120496,0,22,59,3.3,483.5,Café
MeeT on Main,0.0,49.245535,-123.120496,0,22,510,4.1,1433.0,Comfort Food
Mobile Viennoiserie,0.2573360799098294,49.245535,-123.120496,0,22,0,,621.0,Dining and Drinking
Osaka Sushi,0.954707398914325,49.245535,-123.120496,0,22,0,3.1,510.0,Sushi Restaurant
Pallet Coffee Roasters,0.9503413787295788,49.245535,-123.120496,0,22,0,,825.0,Coffee Shop
Passion8 Dessert Cafe,0.0,49.245535,-123.120496,0,22,219,4.1,1489.0,Desserts
Pho Xe Lua 24,0.0,49.245535,-123.120496,0,22,119,3.8,1169.0,Vietnamese
Potluck Hawker Eatery,0.0,49.245535,-123.120496,0,22,101,3.5,1085.0,Indonesian
Published On Main,0.0,49.245535,-123.120496,0,22,167,4.3,1621.0,Tapas/Small Plates
Rocky Mountain Flatbread,0.0,49.245535,-123.120496,0,22,256,4.2,1450.0,Gluten-Free
Sabra Kosher Bakery & Restaurant Ltd,0.947193180198738,49.245535,-123.120496,0,22,0,,809.0,Bakery
Sawasdee Thai Restaurant,0.0,49.245535,-123.120496,0,22,359,4.0,1435.0,Thai
Seasons In the Park,0.0,49.245535,-123.120496,0,22,575,4.0,720.0,Seafood
Seasons in the Park,0.9900371824270926,49.245535,-123.120496,0,22,0,4.45,726.0,Seafood Restaurant
Second Cup Coffee Co,0.9664969489680904,49.245535,-123.120496,0,22,0,3.05,502.0,Café
Simon's Pizzeria,0.3886276186404446,49.245535,-123.120496,0,22,0,,809.0,Bakery
Simple Love Coffee Home,0.9869537616438,49.245535,-123.120496,0,22,0,,595.0,Coffee Shop
Starbucks,0.8830891212250768,49.245535,-123.120496,0,22,0,,326.0,Coffee Shop
Sula- Main Street,0.0,49.245535,-123.120496,0,22,169,4.4,1456.0,Indian
Sun Sui Wah Seafood Restaurant,0.0,49.245535,-123.120496,0,22,616,3.6,1529.0,Seafood
Sushi 7,0.0,49.245535,-123.120496,0,22,67,3.9,1037.0,Sushi Bars
Sushi Hil,0.0,49.245535,-123.120496,0,22,43,4.6,1783.0,Japanese
Sushi Mania,0.0,49.245535,-123.120496,0,22,169,3.8,1508.0,Japanese
Suyo Modern Peruvian,0.0,49.245535,-123.120496,0,22,51,4.5,1697.0,Peruvian
The Acorn,0.0,49.245535,-123.120496,0,22,500,3.9,1465.0,Vegan
The Fish Counter,0.0,49.245535,-123.120496,0,22,384,4.4,1512.0,Fish & Chips
The General Public,0.0,49.245535,-123.120496,0,22,185,3.4,1794.0,Sushi Bars
The Locus,0.0,49.245535,-123.120496,0,22,274,3.9,1424.0,Lounges
The Shameful Tiki Room,0.0,49.245535,-123.120496,0,22,436,4.3,1419.0,Tiki Bars
Tim Hortons,0.9946234469535026,49.245535,-123.120496,0,22,0,3.0,540.0,"Cafe, Coffee, and Tea House"
Tonton Sushi,0.9825229637115058,49.245535,-123.120496,0,22,83,4.0,623.0,Sushi Restaurant
Toshi Sushi,0.0,49.245535,-123.120496,0,22,467,4.3,1832.0,Sushi Bars
Trafiq Cafe & Bakery,0.0,49.245535,-123.120496,0,22,336,4.4,1423.0,Cafes
Viet House,0.0,49.245535,-123.120496,0,22,78,3.8,1086.0,Vietnamese
Vij's Restaurant,0.0,49.245535,-123.120496,0,22,455,4.0,1400.0,Indian
Xing Fu Tang Canada,0.0,49.245535,-123.120496,0,22,152,3.6,1079.0,Bubble Tea
Yifang Taiwan Fruit Tea,0.7229714848355293,49.245535,-123.120496,0,22,0,,613.0,Bubble Tea Shop
Yugo Restaurant,0.0,49.245535,-123.120496,0,22,134,4.1,1407.0,Japanese
Zakkushi Dining On Main,0.0,49.245535,-123.120496,0,22,248,3.8,1432.0,Japanese
7-inch Waffle House,0.8866518973402256,49.246243,-123.124373,4,14,0,,556.0,Fast Food Restaurant
Alley 16,0.0,49.246243,-123.124373,4,14,10,4.4,1387.0,Barbeque
Ash Street Bistro,0.0,49.246243,-123.124373,4,14,13,4.2,1435.0,Bistros
BC Women's Cafeteria,0.9479964242683352,49.246243,-123.124373,4,14,0,,232.0,Cafeteria
Bean Around the World,0.1326648269786363,49.246243,-123.124373,4,14,0,,199.0,Café
Bin 4 Burger Lounge,0.0,49.246243,-123.124373,4,14,129,3.7,1756.0,Burgers
Bonjour Banh Mi,0.0,49.246243,-123.124373,4,14,34,4.7,1409.0,Vietnamese
Breakfast Table,0.0,49.246243,-123.124373,4,14,281,4.3,1712.0,Breakfast & Brunch
Caffe Barney,0.0,49.246243,-123.124373,4,14,160,3.2,1797.0,Bars
Café Gloucester,0.0,49.246243,-123.124373,4,14,158,3.4,1247.0,Hong Kong Style Cafe
Camion Cafe,0.0,49.246243,-123.124373,4,14,9,4.8,3072.0,Food Trucks
Canada Safeway Ltd,0.0,49.246243,-123.124373,4,14,0,,293.0,Bakery
Chai Ghai,0.237254978169899,49.246243,-123.124373,4,14,0,,528.0,Tea Room
City 1 Cafe,0.0,49.246243,-123.124373,4,14,101,3.3,252.0,Malaysian
City One Cafe,0.0,49.246243,-123.124373,4,14,0,,337.0,Café
City1Cafe,0.9463640250301216,49.246243,-123.124373,4,14,0,3.1,267.0,Malay Restaurant
Corner 23,0.9220723696995607,49.246243,-123.124373,4,14,0,2.9,787.0,Taiwanese Restaurant
De Dutch,0.0,49.246243,-123.124373,4,14,49,3.4,1242.0,Breakfast & Brunch
Dong Tai Xiang Shanghai Dim Sum,0.0,49.246243,-123.124373,4,14,56,3.1,1319.0,Dim Sum
Downtown Vancouver,0.2742948942179382,49.246243,-123.124373,4,14,0,,460.0,Property Management Office
Dragon Ball Tea House,0.9572466866182128,49.246243,-123.124373,4,14,0,3.95,401.0,Tea Room
Dutch Wooden Shoe Cafe,0.0,49.246243,-123.124373,4,14,109,3.8,1285.0,Modern European
English Name,0.0402658478759376,49.246243,-123.124373,4,14,0,,790.0,Tea Room
Extreme Pita,0.924352546413256,49.246243,-123.124373,4,14,0,,269.0,Restaurant
Feast & Fallow,0.0,49.246243,-123.124373,4,14,15,4.2,1636.0,Cafes
Garden Cafe at VanDusen Garden,0.0,49.246243,-123.124373,4,14,51,3.0,856.0,Cafes
Hachibei Japanese Restaurant,0.0,49.246243,-123.124373,4,14,84,3.8,1201.0,Japanese
Indian Roti Kitchen,0.0,49.246243,-123.124373,4,14,167,4.5,1571.0,Indian
Johnny’s On Oak,0.0,49.246243,-123.124373,4,14,21,4.3,612.0,Italian
Joon's Kitchen,0.0,49.246243,-123.124373,4,14,70,4.0,1338.0,Korean
Jugo Juice,0.2514153937839273,49.246243,-123.124373,4,14,0,,713.0,Juice Bar
June On Cambie,0.0,49.246243,-123.124373,4,14,6,5.0,1249.0,Desserts
Junktown,0.3157008304507235,49.246243,-123.124373,4,14,0,,993.0,Bar
Kim Express,0.9376967624081776,49.246243,-123.124373,4,14,30,3.4,306.0,Vietnamese Restaurant
Landmark Hotpot House,0.9836760076178632,49.246243,-123.124373,4,14,127,3.8499999999999996,754.0,Diner
Las Tortas,0.0,49.246243,-123.124373,4,14,111,3.7,1221.0,Mexican
Libations Shaughnessy,0.0,49.246243,-123.124373,4,14,0,,350.0,Winery
Libations Wine & Beer,0.8927150945107337,49.246243,-123.124373,4,14,0,,263.0,Winery
LuvCravings,0.8738518144247088,49.246243,-123.124373,4,14,0,3.0,790.0,Dessert Shop
Mandarin Hong Kong Cafe,0.987523805822224,49.246243,-123.124373,4,14,59,3.3,270.0,Café
Miso Taco,0.0,49.246243,-123.124373,4,14,17,3.8,1134.0,Asian Fusion
Mobile Viennoiserie,0.2573360799098294,49.246243,-123.124373,4,14,0,,900.0,Dining and Drinking
Monsoon Indian Restaurant,0.0,49.246243,-123.124373,4,14,24,4.1,1127.0,Indian
Old Xian’s Food,0.0,49.246243,-123.124373,4,14,4,4.3,794.0,Chinese
Osaka Sushi,0.954707398914325,49.246243,-123.124373,4,14,60,3.25,273.5,Sushi Restaurant
Osteria Elio Volpe,0.0,49.246243,-123.124373,4,14,36,3.8,1238.0,Italian
Pallet Coffee Roasters,0.9503413787295788,49.246243,-123.124373,4,14,0,,620.0,Coffee Shop
Passion8 Dessert Cafe,0.0,49.246243,-123.124373,4,14,219,4.1,1517.0,Desserts
Pho Xe Lua 24,0.0,49.246243,-123.124373,4,14,119,3.8,1227.0,Vietnamese
Potluck Hawker Eatery,0.0,49.246243,-123.124373,4,14,101,3.5,1154.0,Indonesian
Ramson’s Pizzeria And Bar,0.0,49.246243,-123.124373,4,14,7,4.7,1214.0,Bars
Rayhan,0.0,49.246243,-123.124373,4,14,23,3.8,1255.0,Mediterranean
Sabra Kosher Bakery & Restaurant Ltd,0.947193180198738,49.246243,-123.124373,4,14,0,,604.0,Bakery
Safeway,0.0,49.246243,-123.124373,4,14,27,2.8,292.0,Delis
Seasons In the Park,0.0,49.246243,-123.124373,4,14,575,4.0,998.0,Seafood
Second Cup,0.0,49.246243,-123.124373,4,14,9,3.0,127.0,Cafes
Second Cup Coffee Co,0.9664969489680904,49.246243,-123.124373,4,14,0,3.05,238.0,Café
Shaughnessy Restaurant,0.9901149157241504,49.246243,-123.124373,4,14,125,3.325,923.5,Restaurant
Shiro,0.0,49.246243,-123.124373,4,14,257,4.1,1484.0,Japanese
Simon's Pizzeria,0.3886276186404446,49.246243,-123.124373,4,14,0,,604.0,Bakery
Simple Love Coffee Home,0.9869537616438,49.246243,-123.124373,4,14,0,,801.0,Coffee Shop
Starbucks,0.8830891212250768,49.246243,-123.124373,4,14,0,,123.0,Coffee Shop
Subway,0.9069661989713294,49.246243,-123.124373,4,14,0,3.0,563.0,Deli
Sun Garden Chinese Restaurant,0.8548848899426069,49.246243,-123.124373,4,14,54,2.6,615.5,Diner
Sushi 7,0.0,49.246243,-123.124373,4,14,67,3.9,1110.0,Sushi Bars
Thai Away Home,0.0,49.246243,-123.124373,4,14,125,3.3,1240.0,Thai
The Firewood Café,0.0,49.246243,-123.124373,4,14,129,3.9,1530.0,Pizza
The Stable House Bistro,0.0,49.246243,-123.124373,4,14,113,4.1,1890.0,French
Tim Hortons,0.8565172891808206,49.246243,-123.124373,4,14,0,2.9,279.0,"Cafe, Coffee, and Tea House"
Tonton Sushi,0.9825229637115058,49.246243,-123.124373,4,14,83,4.0,787.0,Sushi Restaurant
Tropika On Cambie,0.0,49.246243,-123.124373,4,14,182,2.9,1552.0,Malaysian
Vanlimo Limousine Service,0.0,49.246243,-123.124373,4,14,35,4.2,1032.0,Limos
Viet House,0.0,49.246243,-123.124373,4,14,78,3.8,1153.0,Vietnamese
Vij's Restaurant,0.0,49.246243,-123.124373,4,14,455,4.0,1438.0,Indian
Xing Fu Tang Canada,0.0,49.246243,-123.124373,4,14,152,3.6,1149.0,Bubble Tea
Yifang Taiwan Fruit Tea,0.7229714848355293,49.246243,-123.124373,4,14,0,,777.0,Bubble Tea Shop
Zaccary's Pizza,0.0,49.246243,-123.124373,4,14,62,3.9,1264.0,Pizza
49th Parallel Coffee,0.0,49.247204,-123.101549,12,9,529,4.1,1327.0,Cafes
Alphabet City,0.8566857113244458,49.247204,-123.101549,12,9,0,,48.0,Bar
Anh and Chi,0.98308005234042,49.247204,-123.101549,12,9,743,4.25,869.0,Bar
Aperture Coffee Bar,0.0,49.247204,-123.101549,12,9,39,3.2,147.0,Cafes
BBQ Chicken,0.0,49.247204,-123.101549,12,9,19,4.6,264.0,Korean
Batard Boulangerie & Cafe Moderne,0.9764208998924688,49.247204,-123.101549,12,9,148,4.35,886.0,Bakery
Blenz Coffee,0.9019783124101208,49.247204,-123.101549,12,9,0,2.9,71.0,Café
Bob Likes Thai Food,0.9413761384689132,49.247204,-123.101549,12,9,199,3.475,462.0,Thai Restaurant
Boiling Point,0.0,49.247204,-123.101549,12,9,94,3.7,126.0,Taiwanese
Bonjour Vietnam Bistro,0.0,49.247204,-123.101549,12,9,82,4.1,887.0,Vietnamese
Breka Bakery & Café,0.0,49.247204,-123.101549,12,9,55,3.9,375.0,Bakeries
Burgoo Bistros,0.0,49.247204,-123.101549,12,9,526,3.9,1163.0,Comfort Food
Cafe Trafiq,0.9472838690453056,49.247204,-123.101549,12,9,0,4.0,43.0,Bakery
Caffè Artigiano,0.9778719214375478,49.247204,-123.101549,12,9,0,3.25,231.0,Café
Cambie Vietnam Restaurant,0.944589114747302,49.247204,-123.101549,12,9,0,,131.0,Chinese Restaurant
Cambie Vietnamese Restaurant,0.0,49.247204,-123.101549,12,9,86,3.8,134.0,Vietnamese
Chaise Lounge Restaurant,0.0,49.247204,-123.101549,12,9,159,3.3,231.0,Lounges
Chickpea,0.978778809903222,49.247204,-123.101549,12,9,287,3.75,78.0,Falafel Restaurant
Church's Chicken,0.9899724046795444,49.247204,-123.101549,12,9,0,3.05,762.0,Fried Chicken Joint
Continental Coffee,0.9478539132237294,49.247204,-123.101549,12,9,0,3.6,16.0,Coffee Shop
Continental Coffee House,0.0,49.247204,-123.101549,12,9,60,4.0,22.0,Cafes
District Eleven,0.0,49.247204,-123.101549,12,9,44,4.2,233.0,Vietnamese
Dream Sushi Japanese Restaurant,0.9371655848782826,49.247204,-123.101549,12,9,0,3.35,152.0,Sushi Restaurant
Earnest Ice Cream,0.990270382318266,49.247204,-123.101549,12,9,0,4.4,869.0,Ice Cream Parlor
East West Market,0.0,49.247204,-123.101549,12,9,35,4.3,119.0,Grocery
East is East,0.9818363195874952,49.247204,-123.101549,12,9,528,4.15,198.0,Coffee Shop
Egg & Co,0.9526085998937645,49.247204,-123.101549,12,9,0,3.35,807.0,Breakfast Spot
Foglifter Coffee Roasters,0.9852824957570576,49.247204,-123.101549,12,9,0,,666.0,Café
Grub,0.8839441874927125,49.247204,-123.101549,12,9,0,3.75,88.0,Restaurant
Hawkers Delight Deli,0.0,49.247204,-123.101549,12,9,370,3.9,132.0,Delis
Helen's Grill,0.9676888595229768,49.247204,-123.101549,12,9,96,3.425,171.0,Diner
Holy Perogy,0.4335056421418114,49.247204,-123.101549,12,9,0,,332.0,Food Stand
Indian Roti Kitchen,0.0,49.247204,-123.101549,12,9,167,4.5,1648.0,Indian
Ivy's Kitchen Vietnamese Restaurant,0.975008744995919,49.247204,-123.101549,12,9,0,,420.0,Vietnamese Restaurant
Justin's Castle,0.3950017489991838,49.247204,-123.101549,12,9,0,,585.0,Lounge
King's Chinese Cuisine,0.9592418412426964,49.247204,-123.101549,12,9,0,3.3,287.0,Chinese Restaurant
Le Marché St. George,0.9781051213287212,49.247204,-123.101549,12,9,0,4.5,555.0,Coffee Shop
Les Faux Bourgeois,0.0,49.247204,-123.101549,12,9,501,3.9,1410.0,French
Liberty Bakery,0.961897728892171,49.247204,-123.101549,12,9,0,4.15,526.0,Bakery
Long's Noodle House,0.925842434606864,49.247204,-123.101549,12,9,0,4.1,662.0,Chinese Restaurant
Maizal RMF,0.0,49.247204,-123.101549,12,9,157,4.3,1421.0,Mexican
Masayoshi,0.9860727842771452,49.247204,-123.101549,12,9,0,3.8,854.0,Japanese Restaurant
Matchstick Coffee Roasters,0.9678313705675826,49.247204,-123.101549,12,9,0,4.05,589.0,Café
McDonald's,0.9886768497285812,49.247204,-123.101549,12,9,0,2.55,223.0,Burger Joint
MeeT on Main,0.0,49.247204,-123.101549,12,9,510,4.1,75.0,Comfort Food
NamNam Restaurant,0.11596512366072,49.247204,-123.101549,12,9,0,,101.0,Filipino Restaurant
Nammos Estiatorio,0.918431860287354,49.247204,-123.101549,12,9,0,3.0,893.0,Greek Restaurant
O Taho,0.9654345939083008,49.247204,-123.101549,12,9,0,3.9,806.0,Filipino Restaurant
Ogenki Sushi,0.0,49.247204,-123.101549,12,9,122,3.3,113.0,Japanese
Osteria Savio Volpe,0.0,49.247204,-123.101549,12,9,481,4.2,1379.0,Italian
Passion8 Dessert Cafe,0.0,49.247204,-123.101549,12,9,219,4.1,1585.0,Desserts
Pho Tan Vietnamese Restaurant,0.945081425628668,49.247204,-123.101549,12,9,0,4.15,425.0,Vietnamese Restaurant
Pizza Carano,0.0,49.247204,-123.101549,12,9,160,4.3,813.0,Pizza
Portland Craft,0.0,49.247204,-123.101549,12,9,199,3.2,390.0,Pubs
Published On Main,0.0,49.247204,-123.101549,12,9,167,4.3,626.0,Tapas/Small Plates
Published on Main,0.9669763042999469,49.247204,-123.101549,12,9,0,3.9,639.0,Restaurant
Ramen Kounotori,0.0,49.247204,-123.101549,12,9,25,4.5,300.0,Ramen
Rocky Mountain Flatbread,0.0,49.247204,-123.101549,12,9,256,4.2,85.0,Gluten-Free
Rocky Mountain Flatbread Co,0.9800225426561467,49.247204,-123.101549,12,9,0,4.2,81.0,Restaurant
Sal y Limón,0.0,49.247204,-123.101549,12,9,681,3.9,1400.0,Mexican
Sawasdee Thai Restaurant,0.9730265459209452,49.247204,-123.101549,12,9,359,4.25,45.0,Thai Restaurant
Seasons In the Park,0.0,49.247204,-123.101549,12,9,575,4.0,1007.0,Seafood
Seasons in the Park,0.9900371824270926,49.247204,-123.101549,12,9,0,4.45,955.0,Seafood Restaurant
Solly's Bagelry,0.8781401013123972,49.247204,-123.101549,12,9,0,3.6,197.0,Bagel Shop
Sula Indian Restaurant,0.9670540375970048,49.247204,-123.101549,12,9,0,,94.0,Indian Restaurant
Sula- Main Street,0.0,49.247204,-123.101549,12,9,169,4.4,101.0,Indian
Sun Sui Wah Seafood Restaurant,0.985334317955096,49.247204,-123.101549,12,9,616,3.625,370.0,Cantonese Restaurant
Sushi Hil,0.0,49.247204,-123.101549,12,9,43,4.6,906.0,Japanese
Sushi Mania,0.9041030225297008,49.247204,-123.101549,12,9,169,3.925,375.5,Sushi Restaurant
Suyo,0.9502118232344824,49.247204,-123.101549,12,9,0,,748.0,Peruvian Restaurant
Suyo Modern Peruvian,0.0,49.247204,-123.101549,12,9,51,4.5,760.0,Peruvian
Sweet Thea Bakery,0.9277857670333088,49.247204,-123.101549,12,9,0,,26.0,Bakery
The Acorn,0.9513648671408398,49.247204,-123.101549,12,9,500,4.075,258.5,Vegan and Vegetarian Restaurant
The Fish Counter,0.0,49.247204,-123.101549,12,9,384,4.4,397.0,Fish & Chips
The French Table Bistro,0.0,49.247204,-123.101549,12,9,131,3.5,319.0,French
The General Public,0.9165403500589476,49.247204,-123.101549,12,9,0,4.0,952.0,Sushi Restaurant
The Locus,0.0,49.247204,-123.101549,12,9,274,3.9,146.0,Lounges
The Main,0.9554976874344124,49.247204,-123.101549,12,9,131,3.0999999999999996,50.0,Pub
The Shameful Tiki Room,0.0,49.247204,-123.101549,12,9,436,4.3,145.0,Tiki Bars
Tonton Sushi,0.0,49.247204,-123.101549,12,9,83,4.0,1023.0,Japanese
Trafiq Cafe & Bakery,0.0,49.247204,-123.101549,12,9,336,4.4,44.0,Cafes
VFM Winter Market,0.514736937567207,49.247204,-123.101549,12,9,0,,546.0,Food Court
Vij's Restaurant,0.0,49.247204,-123.101549,12,9,455,4.0,1502.0,Indian
Yugo Restaurant,0.9582572194799642,49.247204,-123.101549,12,9,134,3.9,42.5,Japanese Restaurant
Yum Sweet Shop,0.9525308665967068,49.247204,-123.101549,12,9,0,,120.0,Ice Cream Parlor
Zakkushi Charcoal Grill,0.9816419863448508,49.247204,-123.101549,12,9,0,4.25,212.0,Japanese Restaurant
Zakkushi Dining On Main,0.0,49.247204,-123.101549,12,9,248,3.8,211.0,Japanese
Zipang Sushi,0.8605464650783163,49.247204,-123.101549,12,9,0,,521.0,Sushi Restaurant
26 Viet Cafe,0.0,49.247854,-123.153422,8,9,12,4.4,1495.0,Vietnamese
41 Noodle & Rice Pot House,0.0,49.247854,-123.153422,8,9,51,4.1,1510.0,Chinese
A&W Restaurant,0.8949434490263904,49.247854,-123.153422,8,9,0,,156.0,American Restaurant
Arbutus Club Fireside Grille,0.8808996333579489,49.247854,-123.153422,8,9,0,,124.0,Restaurant
Arbutus Club Lounge,0.8451682278103826,49.247854,-123.153422,8,9,0,,121.0,Lounge
Asa Sushi,0.0,49.247854,-123.153422,8,9,135,3.0,1520.0,Sushi Bars
Baan Wasana Thai Restaurant,0.0,49.247854,-123.153422,8,9,74,3.7,1473.0,Thai
Baoguette Vietnamese Bistro,0.0,49.247854,-123.153422,8,9,78,2.9,1501.0,Vietnamese
Barra 41,0.0,49.247854,-123.153422,8,9,27,4.3,1566.0,Mediterranean
Big Way Hot Pot,0.0,49.247854,-123.153422,8,9,19,4.3,1479.0,Hot Pot
Bigsby the Bakehouse,0.0,49.247854,-123.153422,8,9,35,4.0,1343.0,Comfort Food
Bin 4 Burger Lounge,0.0,49.247854,-123.153422,8,9,129,3.7,1653.0,Burgers
Breakfast Table,0.0,49.247854,-123.153422,8,9,281,4.3,1609.0,Breakfast & Brunch
Bufala,0.0,49.247854,-123.153422,8,9,162,3.5,1172.0,Pizza
Burrata Pizzeria,0.0,49.247854,-123.153422,8,9,24,4.0,1503.0,Pizza
Butter Baked Goods & Cafe,0.0,49.247854,-123.153422,8,9,100,3.5,1387.0,Cafes
Caffe Barney,0.0,49.247854,-123.153422,8,9,160,3.2,1635.0,Bars
China Lan Lanzhou Beef Noodle,0.0,49.247854,-123.153422,8,9,51,3.7,1333.0,Noodles
Faubourg,0.0,49.247854,-123.153422,8,9,201,3.5,1515.0,Bakeries
Fiore Famiglia,0.0,49.247854,-123.153422,8,9,57,3.8,1396.0,Italian
Fish Café,0.0,49.247854,-123.153422,8,9,70,3.5,1464.0,Seafood
Flying Wedge,0.5232357780455258,49.247854,-123.153422,8,9,0,,741.0,Pizzeria
Gary's,0.0,49.247854,-123.153422,8,9,17,4.4,1823.0,French
Golden Ocean Seafood Restaurant,0.0,49.247854,-123.153422,8,9,106,3.4,1500.0,Seafood
Homeslice Cafe & Bakery,0.0,49.247854,-123.153422,8,9,6,4.3,1110.0,Cafes
Honolulu Coffee,0.0,49.247854,-123.153422,8,9,80,3.9,1497.0,Cafes
Irashai Sushi,0.0,49.247854,-123.153422,8,9,52,3.0,1547.0,Japanese
Jess' Restaurant,0.0,49.247854,-123.153422,8,9,50,3.9,1490.0,Korean
Jin Wei Kitchen,0.0,49.247854,-123.153422,8,9,8,4.1,1126.0,Chinese
Jiu Jiang Japanese Restaurant,0.0,49.247854,-123.153422,8,9,30,3.9,1594.0,Japanese
Khao Thai By Legato,0.0,49.247854,-123.153422,8,9,27,4.1,1544.0,Thai
Kokoro Tokyo Mazesoba,0.0,49.247854,-123.153422,8,9,34,4.1,1514.0,Japanese
La Buca Restaurant,0.0,49.247854,-123.153422,8,9,68,4.0,1104.0,Italian
Legato Tea and Coffee,0.0,49.247854,-123.153422,8,9,16,4.3,1516.0,Cafes
Mello,0.988858227421716,49.247854,-123.153422,8,9,0,,357.0,Dining and Drinking
Minerva Restaurant,0.0,49.247854,-123.153422,8,9,131,3.7,1578.0,Pizza
Moki's Pizza,0.0,49.247854,-123.153422,8,9,33,4.4,1103.0,Pizza
Moore's Bakery & Delicatessen,0.0,49.247854,-123.153422,8,9,30,4.1,1505.0,Bakeries
Myst Asian Bistro,0.0,49.247854,-123.153422,8,9,9,3.7,1502.0,Asian Fusion
Orange Corner,0.0,49.247854,-123.153422,8,9,62,2.6,1504.0,Creperies
Pete's Meat Butcher Shop & Deli,0.0,49.247854,-123.153422,8,9,44,4.2,1446.0,Butcher
Ramen DANBO,0.0,49.247854,-123.153422,8,9,15,4.7,1509.0,Ramen
Ridge Garden Restaurant,0.0,49.247854,-123.153422,8,9,23,3.6,1103.0,Chinese
Saba Foods,0.0,49.247854,-123.153422,8,9,22,4.5,1713.0,Halal
Secret Garden Tea,0.0,49.247854,-123.153422,8,9,123,3.7,1394.0,Tea Rooms
Shota Sushi and Grill,0.0,49.247854,-123.153422,8,9,7,3.9,1472.0,Japanese
Starbucks,0.9353647634964436,49.247854,-123.153422,8,9,0,3.4,84.0,Coffee Shop
Subway,0.8817676551750943,49.247854,-123.153422,8,9,0,3.15,364.0,Deli
Sushi Umi,0.0,49.247854,-123.153422,8,9,8,4.1,1512.0,Sushi Bars
The Dawg House,0.4254732014458393,49.247854,-123.153422,8,9,0,,821.0,Tiki Bar
The Patty Shop,0.0,49.247854,-123.153422,8,9,118,4.4,1105.0,Caribbean
The Stable House Bistro,0.0,49.247854,-123.153422,8,9,113,4.1,1632.0,French
Urban Limousine Services,0.0,49.247854,-123.153422,8,9,13,4.7,1489.0,Limos
Van Den Bosch Patisserie Belge & Bakery,0.9136253514192804,49.247854,-123.153422,8,9,0,,51.0,Bakery
Vanlimo Limousine Service,0.0,49.247854,-123.153422,8,9,35,4.2,1179.0,Limos
Vegan Shoku,0.0,49.247854,-123.153422,8,9,27,4.4,1547.0,Japanese
White Spot Kerrisdale,0.0,49.247854,-123.153422,8,9,56,2.8,1141.0,American
Yuwa Japanese Cuisine,0.0,49.247854,-123.153422,8,9,49,4.2,1538.0,Japanese
ZUBU,0.0,49.247854,-123.153422,8,9,64,3.7,1479.0,Ramen
49th Parallel Coffee,0.0,49.249184,-123.116141,1,17,529,4.1,1565.0,Cafes
Alley 16,0.9450296034306296,49.249184,-123.116141,1,17,0,,879.0,Asian Restaurant
Anh and Chi,0.0,49.249184,-123.116141,1,17,743,4.0,1284.0,Vietnamese
BBQ Chicken,0.0,49.249184,-123.116141,1,17,19,4.6,1195.0,Korean
BETA5 Chocolates pop-up,0.1114436368818583,49.249184,-123.116141,1,17,0,,713.0,Dessert Shop
Bob Likes Thai Food,0.0,49.249184,-123.116141,1,17,199,3.6,1106.0,Thai
Breka Bakery & Café,0.0,49.249184,-123.116141,1,17,55,3.9,1240.0,Bakeries
Burgoo Bistros,0.0,49.249184,-123.116141,1,17,526,3.9,1458.0,Comfort Food
Cafe Gloucester,0.0,49.249184,-123.116141,1,17,0,,707.0,Chinese Restaurant
Café André,0.5867050150932152,49.249184,-123.116141,1,17,0,,605.0,Café
Café Gloucester,0.0,49.249184,-123.116141,1,17,158,3.4,713.0,Hong Kong Style Cafe
Café Gloucester 告羅士打餐廳,0.9890914273128896,49.249184,-123.116141,1,17,0,3.45,709.0,Chinese Restaurant
Cambie Vietnamese Restaurant,0.0,49.249184,-123.116141,1,17,86,3.8,1120.0,Vietnamese
Chickpea,0.0,49.249184,-123.116141,1,17,287,3.5,1140.0,Vegan
Chirpyhut Fried Chicken,0.0647129698006141,49.249184,-123.116141,1,17,0,,995.0,Fried Chicken Joint
City One Cafe,0.0,49.249184,-123.116141,1,17,0,,734.0,Café
