distance,name,rating,review_count,latitude,longitude,category,bike_latitude,bike_longitude
1637,Hokkaido Ramen Santouka,4.2,241,49.263127,-123.1168917,Noodles,49.256694,-123.096579
411,Los Cuervos Taqueria Y Cantina,3.8,193,49.2574755005862,-123.091043941677,Mexican,49.256694,-123.096579
1035,Rocky Mountain Flatbread,4.2,256,49.2478,-123.10074,Gluten-Free,49.256694,-123.096579
1574,Sun Bo Kong Vegetarian Restaurant,4.1,102,49.25076313662938,-123.0768886901428,Vegetarian,49.256694,-123.096579
723,Song,4.4,44,49.2629749,-123.0986667,Thai,49.256694,-123.096579
324,Pizzeria Grano,4.1,29,49.25643892528652,-123.1010274318618,Pizza,49.256694,-123.096579
1235,The Shameful Tiki Room,4.3,436,49.2459581832992,-123.100953526306,Tiki Bars,49.256694,-123.096579
861,The Acorn,3.9,500,49.24958,-123.10143,Vegan,49.256694,-123.096579
1377,Indian Roti Kitchen,4.5,167,49.25901,-123.11538,Indian,49.256694,-123.096579
350,Mitra Canteen,3.8,83,49.2580931,-123.1009495,Mediterranean,49.256694,-123.096579
1478,Uma Sushi,4.3,131,49.2638048,-123.1137294,Japanese,49.256694,-123.096579
1116,Sawasdee Thai Restaurant,4.0,359,49.24703,-123.1008,Thai,49.256694,-123.096579
1076,Trafiq Cafe & Bakery,4.4,336,49.2474862,-123.1011218,Cafes,49.256694,-123.096579
764,Sun Sui Wah Seafood Restaurant,3.6,616,49.25053,-123.1006,Seafood,49.256694,-123.096579
1147,Pizza Carano,4.3,160,49.2472163,-123.090345,Pizza,49.256694,-123.096579
1328,Vij's Restaurant,4.0,455,49.25754,-123.11479,Indian,49.256694,-123.096579
456,Matchstick Coffee,3.9,220,49.257302653286,-123.090361582581,Cafes,49.256694,-123.096579
318,Caffe Mira,4.1,39,49.2568399,-123.10088,Cafes,49.256694,-123.096579
931,Batard Boulangerie & Cafe Moderne,4.3,148,49.2495337429805,-123.089919893626,Coffee & Tea,49.256694,-123.096579
609,Guu with Garlic,4.3,1105,49.290249,-123.1338142,Japanese,49.285512,-123.1384
318,España Restaurant,4.2,262,49.2880552,-123.1404114,Spanish,49.285512,-123.1384
589,Kingyo,4.4,1241,49.29073911099211,-123.13705023185994,Japanese,49.285512,-123.1384
608,Saku,4.5,480,49.289223,-123.132266,Japanese,49.285512,-123.1384
669,Maruhachi Ra-men,4.3,794,49.2905691,-123.1333951,Ramen,49.285512,-123.1384
306,CRAFT Beer Market,4.0,51,49.2864807,-123.142214,Beer Bar,49.285512,-123.1384
1006,Joe Fortes Seafood & Chop House,4.0,1387,49.284968691771624,-123.12455980835064,Seafood,49.285512,-123.1384
1666,The Flying Pig - Yaletown,4.0,1397,49.27501,-123.122,Canadian (New),49.285512,-123.1384
329,Noah's Cafe,4.7,49,49.28827635407216,-123.1400279,Japanese,49.285512,-123.1384
891,Hello Nori ,4.5,285,49.28559747478766,-123.1261163,Japanese,49.285512,-123.1384
598,Tom Sushi,4.7,309,49.2815608,-123.1327476,Sushi Bars,49.285512,-123.1384
252,The Park Pub,3.7,78,49.28694973954,-123.141087285986,Gastropubs,49.285512,-123.1384
610,Sura Korean Cuisine,4.1,467,49.2888601838143,-123.131742169312,Korean,49.285512,-123.1384
277,Vonns,4.6,63,49.28724,-123.14124,Burgers,49.285512,-123.1384
1629,Blue Water Cafe,4.4,1160,49.2761945,-123.1209935,Seafood,49.285512,-123.1384
449,Score on Davie,4.3,372,49.2823221457395,-123.134614739512,Sports Bars,49.285512,-123.1384
1537,Cactus Club Cafe,4.2,985,49.28963138752227,-123.11817709999995,Canadian (New),49.285512,-123.1384
302,Hook Restaurant,3.7,138,49.2870144,-123.1419204,Seafood,49.285512,-123.1384
721,Ramen Danbo - Robson,4.4,707,49.2874959131639,-123.128934167326,Ramen,49.285512,-123.1384
277,Beeryani Indian Bistro & Bar,4.5,41,49.28724,-123.14124,Indian,49.285512,-123.1384
323,Café Portrait,4.4,85,49.2881056129168,-123.140413686633,Cafes,49.285512,-123.1384
330,Papi's Seafood and Oyster Bar,3.6,68,49.2877438,-123.1413624,Seafood,49.285512,-123.1384
1662,Rodney's Oyster House,4.0,889,49.274326,-123.123131,Seafood,49.285512,-123.1384
350,Cactus Club Cafe,3.7,373,49.28689653721021,-123.14273036,Canadian (New),49.285512,-123.1384
713,The Red Accordion,4.6,123,49.29025,-123.131768,Cocktail Bars,49.285512,-123.1384
1700,Robba da Matti,4.2,544,49.2753397,-123.1208967,Italian,49.285512,-123.1384
1347,Manoush'eh,4.8,264,49.27667072314417,-123.12570086148996,Lebanese,49.285512,-123.1384
652,Zakkushi on Denman,4.2,274,49.291208,-123.136248,Japanese,49.285512,-123.1384
733,Tavola,4.4,395,49.2918164,-123.1357186,Italian,49.285512,-123.1384
466,Peaked Pies,4.4,219,49.2896489,-123.1384797,Australian,49.285512,-123.1384
792,Horin Tonkotsu Ramen ,4.2,188,49.28617,-123.12749,Ramen,49.285512,-123.1384
910,Kosoo,4.3,140,49.28494,-123.12592,Korean,49.285512,-123.1384
1284,The Mexican Antojitos Y Cantina,4.3,422,49.2787726,-123.1240268,Mexican,49.285512,-123.1384
344,Legendary Noodle House,3.7,248,49.2883958,-123.13983,Chinese,49.285512,-123.1384
1414,Hawksworth Restaurant,4.0,713,49.2833971,-123.1191704,Canadian (New),49.285512,-123.1384
526,La Belle Patate,4.1,588,49.2820547306569,-123.133442922354,Poutineries,49.285512,-123.1384
1247,Sushi Jin,4.6,151,49.2795794102629,-123.123817518353,Japanese,49.285512,-123.1384
1930,OEB Breakfast Co. - Yaletown,4.3,968,49.273438,-123.119289,Breakfast & Brunch,49.285512,-123.1384
658,Dinesty Dumpling House,3.9,1017,49.2908176,-123.1343912,Chinese,49.285512,-123.1384
1053,Fat Mao Noodles,4.4,92,49.27982129999999,-123.1267997,Noodles,49.285512,-123.1384
1302,Tendon Kohaku,4.3,186,49.28107123873706,-123.12179426645872,Japanese,49.285512,-123.1384
946,Guu Original Thurlow,4.1,824,49.2839786648396,-123.125567978574,Japanese,49.285512,-123.1384
622,Hokkaido Ramen Santouka,4.2,1011,49.290236,-123.133811,Ramen,49.285512,-123.1384
1026,Cardero's Restaurant & Marine Pub,3.9,728,49.2914561357511,-123.127575841549,Seafood,49.285512,-123.1384
1363,Ancora Waterfront Dining and Patio,4.1,241,49.273853456158875,-123.13257765112428,Seafood,49.285512,-123.1384
1098,Tableau Bar Bistro,4.0,313,49.287494,-123.1235689,Bars,49.285512,-123.1384
1033,Number E Food,4.8,156,49.277569151917,-123.131018212403,Sandwiches,49.285512,-123.1384
1150,JOEY Burrard,4.1,651,49.282606,-123.1231879,Canadian (New),49.285512,-123.1384
1420,Cactus Club Cafe,4.1,536,49.28554081466174,-123.11881637137162,Canadian (New),49.285512,-123.1384
1013,Le Crocodile Restaurant,4.3,482,49.2825393,-123.1252052,French,49.285512,-123.1384
32,Mahony’s Tavern,2.7,176,49.268991869566904,-123.11856069065676,Irish Pub,49.26893,-123.11813
733,The Flying Pig - Yaletown,4.0,1397,49.27501,-123.122,Canadian (New),49.26893,-123.11813
1041,Salmon n' Bannock,4.5,246,49.2631378,-123.1296705,Canadian (New),49.26893,-123.11813
1115,Fanny Bay Oyster Bar & Shellfish Market,4.4,913,49.2787525,-123.1138689,Seafood,49.26893,-123.11813
832,Blue Water Cafe,4.4,1160,49.2761945,-123.1209935,Seafood,49.26893,-123.11813
704,Rodney's Oyster House,4.0,889,49.274326,-123.123131,Seafood,49.26893,-123.11813
740,Robba da Matti,4.2,544,49.2753397,-123.1208967,Italian,49.26893,-123.11813
52,The Wicklow Public House,3.3,100,49.2687879,-123.1181376,Pubs,49.26893,-123.11813
510,OEB Breakfast Co. - Yaletown,4.3,968,49.273438,-123.119289,Breakfast & Brunch,49.26893,-123.11813
657,Saku,4.3,273,49.2631006,-123.11667523250104,Japanese,49.26893,-123.11813
1790,Phnom Penh,4.2,1843,49.278431,-123.098205,Cambodian,49.26893,-123.11813
1021,Manoush'eh,4.8,264,49.27667072314417,-123.12570086148996,Lebanese,49.26893,-123.11813
1035,Lupo,4.3,482,49.278222058049096,-123.11735347768747,Italian,49.26893,-123.11813
714,La Taqueria Pinche Taco Shop,4.2,708,49.263617,-123.112593,Mexican,49.26893,-123.11813
1176,The Mexican Antojitos Y Cantina,4.3,422,49.2787726,-123.1240268,Mexican,49.26893,-123.11813
1382,Chambar,4.2,1635,49.2801460007961,-123.109925328073,Belgian,49.26893,-123.11813
1495,Tokyo In April,4.4,106,49.2806813,-123.1073936,Japanese,49.26893,-123.11813
727,Minami,4.1,819,49.2752733,-123.1207029,Japanese,49.26893,-123.11813
1254,Sushi Jin,4.6,151,49.2795794102629,-123.123817518353,Japanese,49.26893,-123.11813
1183,Ancora Waterfront Dining and Patio,4.1,241,49.273853456158875,-123.13257765112428,Seafood,49.26893,-123.11813
1793,Di Beppe,4.2,171,49.28237705581659,-123.10450043738042,Italian,49.26893,-123.11813
1376,Tendon Kohaku,4.3,186,49.28107123873706,-123.12179426645872,Japanese,49.26893,-123.11813
1764,Tom Sushi,4.7,309,49.2815608,-123.1327476,Sushi Bars,49.26893,-123.11813
1747,Chinatown BBQ,4.4,362,49.280294,-123.1015,Barbeque,49.26893,-123.11813
1403,Jam Cafe on Beatty,4.4,1502,49.2802586,-123.1096376,Breakfast & Brunch,49.26893,-123.11813
654,Hokkaido Ramen Santouka,4.2,241,49.263127,-123.1168917,Noodles,49.26893,-123.11813
1365,Fat Mao Noodles,4.4,92,49.27982129999999,-123.1267997,Noodles,49.26893,-123.11813
1283,Medina Cafe,4.2,2748,49.2804429972571,-123.117036269849,Breakfast & Brunch,49.26893,-123.11813
1546,Caveman Cafe,4.4,299,49.280802324947445,-123.10703500282293,Organic Stores,49.26893,-123.11813
1910,Score on Davie,4.3,372,49.2823221457395,-123.134614739512,Sports Bars,49.26893,-123.11813
1524,Bodega On Main,3.8,236,49.27548853708847,-123.09968391901442,Spanish,49.26893,-123.11813
1266,JINYA Ramen Bar - Vancouver Downtown,3.9,487,49.28031515071204,-123.1179057,Ramen,49.26893,-123.11813
737,Tasty Indian Bistro,4.0,248,49.2744011,-123.1236818,Indian,49.26893,-123.11813
795,Brix & Mortar,4.1,346,49.275633270546194,-123.12192123186074,Wine Bars,49.26893,-123.11813
1341,Number E Food,4.8,156,49.277569151917,-123.131018212403,Sandwiches,49.26893,-123.11813
1531,Bacchus Restaurant & Lounge,4.1,216,49.28232,-123.12281,Lounges,49.26893,-123.11813
1410,Shizen Ya,4.2,604,49.2808844,-123.1246278,Japanese,49.26893,-123.11813
819,The Greek By Anatoli,3.8,282,49.276285,-123.1197178,Greek,49.26893,-123.11813
1775,Burgoo Bistros,3.9,526,49.25765498958033,-123.100815,Comfort Food,49.26893,-123.11813
1741,Bao Bei Chinese Brasserie,3.9,449,49.2796095312486,-123.100574596039,Chinese,49.26893,-123.11813
1395,Burgoo Bistro,4.2,190,49.27968,-123.12763,Comfort Food,49.26893,-123.11813
1949,Kissa Tanto,4.1,319,49.2806222,-123.09811350061167,Japanese,49.26893,-123.11813
819,Elisa,4.2,254,49.27597599917006,-123.12142339325408,Steakhouses,49.26893,-123.11813
501,Provence Marinaside,3.6,384,49.2733385,-123.1194637,Seafood,49.26893,-123.11813
1272,Browns Socialhouse QE Theatre,4.2,73,49.279919,-123.112788,Burgers,49.26893,-123.11813
1309,Zarak By Afghan Kitchen,4.5,125,49.266224,-123.1006089,Afghan,49.26893,-123.11813
892,The Parlour,3.9,496,49.276835,-123.120221,Pizza,49.26893,-123.11813
597,Seaport City Seafood Restaurant,4.2,85,49.263921119674905,-123.115152,Dim Sum,49.26893,-123.11813
682,Marulilu Cafe,4.0,298,49.26338,-123.11415,Cafes,49.26893,-123.11813
1797,The Irish Heather Shebeen,4.1,259,49.27845932651142,-123.09813082383894,Irish,49.26893,-123.11813
91,OEB Breakfast Co. - Yaletown,4.3,968,49.273438,-123.119289,Breakfast & Brunch,49.273471,-123.118016
295,Robba da Matti,4.2,544,49.2753397,-123.1208967,Italian,49.273471,-123.118016
336,The Flying Pig - Yaletown,4.0,1397,49.27501,-123.122,Canadian (New),49.273471,-123.118016
280,Minami,4.1,819,49.2752733,-123.1207029,Japanese,49.273471,-123.118016
374,Blue Water Cafe,4.4,1160,49.2761945,-123.1209935,Seafood,49.273471,-123.118016
388,Rodney's Oyster House,4.0,889,49.274326,-123.123131,Seafood,49.273471,-123.118016
117,Provence Marinaside,3.6,384,49.2733385,-123.1194637,Seafood,49.273471,-123.118016
638,Fanny Bay Oyster Bar & Shellfish Market,4.4,913,49.2787525,-123.1138689,Seafood,49.273471,-123.118016
1537,Miku,4.4,2457,49.28691298612272,-123.11304877258942,Japanese,49.273471,-123.118016
177,La Terrazza,3.6,148,49.275002841553594,-123.11867120010272,Italian,49.273471,-123.118016
332,The Greek By Anatoli,3.8,282,49.276285,-123.1197178,Greek,49.273471,-123.118016
530,Lupo,4.3,482,49.278222058049096,-123.11735347768747,Italian,49.273471,-123.118016
372,Brix & Mortar,4.1,346,49.275633270546194,-123.12192123186074,Wine Bars,49.273471,-123.118016
372,Elisa,4.2,254,49.27597599917006,-123.12142339325408,Steakhouses,49.273471,-123.118016
1408,Salmon n' Bannock,4.5,246,49.2631378,-123.1296705,Canadian (New),49.273471,-123.118016
311,Yaletown Brewing Company,3.2,506,49.2755483,-123.120817,American,49.273471,-123.118016
321,MeeT in Yaletown,4.1,193,49.2748495736666,-123.121902530398,Comfort Food,49.273471,-123.118016
407,The Parlour,3.9,496,49.276835,-123.120221,Pizza,49.273471,-123.118016
1364,Joe Fortes Seafood & Chop House,4.0,1387,49.284968691771624,-123.12455980835064,Seafood,49.273471,-123.118016
346,WestOak,3.5,280,49.2764158,-123.1195458,Seafood,49.273471,-123.118016
319,Earls Kitchen + Bar,3.5,301,49.275809748394195,-123.12057272883742,Canadian (New),49.273471,-123.118016
661,Manoush'eh,4.8,264,49.27667072314417,-123.12570086148996,Lebanese,49.273471,-123.118016
444,Tasty Indian Bistro,4.0,248,49.2744011,-123.1236818,Indian,49.273471,-123.118016
1539,Phnom Penh,4.2,1843,49.278431,-123.098205,Cambodian,49.273471,-123.118016
1471,Hello Nori ,4.5,285,49.28559747478766,-123.1261163,Japanese,49.273471,-123.118016
946,Chambar,4.2,1635,49.2801460007961,-123.109925328073,Belgian,49.273471,-123.118016
734,The Mexican Antojitos Y Cantina,4.3,422,49.2787726,-123.1240268,Mexican,49.273471,-123.118016
779,Medina Cafe,4.2,2748,49.2804429972571,-123.117036269849,Breakfast & Brunch,49.273471,-123.118016
799,Sushi Jin,4.6,151,49.2795794102629,-123.123817518353,Japanese,49.273471,-123.118016
320,Angus T,4.3,114,49.2762326068102,-123.119233623147,Cafes,49.273471,-123.118016
1157,Saku,4.3,273,49.2631006,-123.11667523250104,Japanese,49.273471,-123.118016
294,Bistro Sakana,3.6,143,49.2752798,-123.1209644,Japanese,49.273471,-123.118016
1090,Tokyo In April,4.4,106,49.2806813,-123.1073936,Japanese,49.273471,-123.118016
888,Tendon Kohaku,4.3,186,49.28107123873706,-123.12179426645872,Japanese,49.273471,-123.118016
1107,Hawksworth Restaurant,4.0,713,49.2833971,-123.1191704,Canadian (New),49.273471,-123.118016
290,Okeya Kyujiro,4.9,29,49.27581579131156,-123.1197521,Sushi Bars,49.273471,-123.118016
1408,Kozak Ukrainian Restaurant,4.6,87,49.282654874794794,-123.1046559827506,Ukrainian,49.273471,-123.118016
761,JINYA Ramen Bar - Vancouver Downtown,3.9,487,49.28031515071204,-123.1179057,Ramen,49.273471,-123.118016
1198,Nuba in Gastown,4.0,820,49.2827625062516,-123.109646101134,Mediterranean,49.273471,-123.118016
1057,Ancora Waterfront Dining and Patio,4.1,241,49.273853456158875,-123.13257765112428,Seafood,49.273471,-123.118016
951,Fat Mao Noodles,4.4,92,49.27982129999999,-123.1267997,Noodles,49.273471,-123.118016
1060,Gotham Steakhouse & Bar,4.1,461,49.28290359590047,-123.115883832301,Steakhouses,49.273471,-123.118016
368,The Keg Steakhouse + Bar- Yaletown,3.7,313,49.27665,-123.11944,Steakhouses,49.273471,-123.118016
1140,Caveman Cafe,4.4,299,49.280802324947445,-123.10703500282293,Organic Stores,49.273471,-123.118016
1394,Di Beppe,4.2,171,49.28237705581659,-123.10450043738042,Italian,49.273471,-123.118016
1403,Kosoo,4.3,140,49.28494,-123.12592,Korean,49.273471,-123.118016
1400,Tom Sushi,4.7,309,49.2815608,-123.1327476,Sushi Bars,49.273471,-123.118016
162,Freshbowl,3.8,79,49.2742721,-123.1195992,Fast Food,49.273471,-123.118016
352,Tacofino,3.7,177,49.2764357,-123.1194951,Mexican,49.273471,-123.118016
1083,JOEY Burrard,4.1,651,49.282606,-123.1231879,Canadian (New),49.273471,-123.118016
157,Takenaka,4.3,101,49.2783093,-123.0755801,Japanese,49.277665,-123.073653
255,Pepino's,4.1,169,49.2787695,-123.0705849,Italian,49.277665,-123.073653
318,Kin Kao Thai Kitchen,3.9,180,49.276516,-123.0696335,Thai,49.277665,-123.073653
437,Lunch Lady,4.1,289,49.27497,-123.06915,Vietnamese,49.277665,-123.073653
259,Caffe La Tana,4.5,56,49.2788597356837,-123.070581380828,Cafes,49.277665,-123.073653
322,Downlow Chicken Shack,4.1,296,49.2765067,-123.0696349,Chicken Shop,49.277665,-123.073653
366,Absinthe Bistro,4.6,150,49.27607,-123.0692457,French,49.277665,-123.073653
484,Sula Indian Restaurant,4.1,313,49.2745279,-123.0693263,Indian,49.277665,-123.073653
899,La Mezcaleria,3.8,314,49.2702237,-123.0694136,Mexican,49.277665,-123.073653
261,Fujiya Japanese Foods,3.9,140,49.27649,-123.07684,Japanese,49.277665,-123.073653
521,Axum Restaurant,4.4,80,49.2814936637038,-123.07779582314,Ethiopian,49.277665,-123.073653
787,Sopra Sotto,4.0,158,49.2711051,-123.0694651,Pizza,49.277665,-123.073653
719,Harbour Oyster + Bar,4.1,87,49.2718946138822,-123.069181591272,Cocktail Bars,49.277665,-123.073653
377,Eternal Abundance,4.0,127,49.2755401,-123.0696449,Vegan,49.277665,-123.073653
1254,Kishimoto Japanese Kitchen,4.4,547,49.2665099,-123.06935,Japanese,49.277665,-123.073653
543,Havana,3.5,411,49.273708,-123.069271,Latin American,49.277665,-123.073653
724,Via Tevere Pizzeria,4.1,363,49.27387530438791,-123.06553445802784,Italian,49.277665,-123.073653
383,Yolks,3.7,466,49.281081,-123.072931,Breakfast & Brunch,49.277665,-123.073653
477,Kulinarya,4.0,76,49.2744901,-123.0693269,Filipino,49.277665,-123.073653
354,Yolk's Breakfast,4.3,130,49.2811203,-123.07372284,Breakfast & Brunch,49.277665,-123.073653
1240,Tacofino Commissary,3.8,330,49.281311298366035,-123.0574981,Mexican,49.277665,-123.073653
1158,Dundas Eat + Drink,4.2,79,49.285084,-123.062273,Vietnamese,49.277665,-123.073653
388,Mogu Fried Chicken,4.7,32,49.2756074483614,-123.069326430559,Japanese,49.277665,-123.073653
408,Bombay Kitchen and Bar,4.1,72,49.2753791,-123.06925001456972,Indian,49.277665,-123.073653
587,Pink Pearl Chinese Restaurant,3.2,171,49.2806799,-123.08023,Seafood,49.277665,-123.073653
165,Kozu Sushi Pizza,4.3,21,49.27827,-123.07566,Japanese,49.277665,-123.073653
157,Antojos y Sabores,4.9,8,49.27831542816809,-123.0755744,Mexican,49.277665,-123.073653
136,Griffin Transportation,4.6,11,49.2766157,-123.0746249,Limos,49.277665,-123.073653
348,Windjammer,3.6,80,49.2760774,-123.0695147,Fish & Chips,49.277665,-123.073653
316,Vennie's Sub Shop,4.6,11,49.27644430120353,-123.06971943921737,Sandwiches,49.277665,-123.073653
1368,Bai Bua Thai Cuisine,4.1,152,49.28142,-123.05564,Thai,49.277665,-123.073653
1505,Jamjar - Folk Lebanese Food,3.8,270,49.264412,-123.0695951,Lebanese,49.277665,-123.073653
712,Viet Family- The Vegan House,4.8,40,49.271884015489945,-123.06942675558966,Vietnamese,49.277665,-123.073653
991,The Red Wagon,3.9,652,49.28122323218941,-123.06112288953248,Diners,49.277665,-123.073653
434,Sweet Cherubim,3.3,125,49.2746855,-123.0697373,Vegetarian,49.277665,-123.073653
1497,B House,4.3,34,49.264473795087,-123.069533295929,Asian Fusion,49.277665,-123.073653
245,Pearl Limousine Services,4.5,21,49.2787999,-123.07655,Airport Shuttles,49.277665,-123.073653
1269,The HideOut Diner,4.6,20,49.2688895,-123.0811837,Breakfast & Brunch,49.277665,-123.073653
696,Marcello,3.0,366,49.27204590144254,-123.06943334795372,Pizza,49.277665,-123.073653
157,Urban Tadka,4.4,9,49.27827,-123.07566,Indian,49.277665,-123.073653
157,Brick N Cheese,4.4,14,49.27827,-123.07566,Fast Food,49.277665,-123.073653
356,Sunrise Pizza & Steak House,3.5,86,49.2759073,-123.0695552,Pizza,49.277665,-123.073653
672,Famoso Neapolitan Pizzeria,3.4,262,49.272346,-123.0693715,Pizza,49.277665,-123.073653
851,Yama Cafe,4.4,105,49.2813049,-123.0632877,Cafes,49.277665,-123.073653
1013,La Grotta Del Formaggio,4.4,217,49.2688848,-123.0697849,Delis,49.277665,-123.073653
937,The Garden Strathcona,4.7,42,49.28076,-123.08563,Cafes,49.277665,-123.073653
1816,Nemesis Coffee,4.2,120,49.26704079691957,-123.09265477054645,Coffee & Tea,49.277665,-123.073653
836,Dolce Amore,4.4,155,49.27069306211316,-123.06932196564716,Ice Cream & Frozen Yogurt,49.277665,-123.073653
1524,Laksa King,3.8,223,49.2810051,-123.0534797,Burmese,49.277665,-123.073653
656,Memphis Blues,3.5,134,49.2723737,-123.0693711,Barbeque,49.277665,-123.073653
54,Tom Sushi,4.7,309,49.2815608,-123.1327476,Sushi Bars,49.282055,-123.133045
118,Score on Davie,4.3,372,49.2823221457395,-123.134614739512,Sports Bars,49.282055,-123.133045
117,Gurkha Himalayan Kitchen,4.1,233,49.2811737,-123.1321411,Himalayan/Nepalese,49.282055,-123.133045
29,La Belle Patate,4.1,588,49.2820547306569,-123.133442922354,Poutineries,49.282055,-123.133045
906,Guu with Garlic,4.3,1105,49.290249,-123.1338142,Japanese,49.282055,-123.133045
1548,Miku,4.4,2457,49.28691298612272,-123.11304877258942,Japanese,49.282055,-123.133045
51,Davie Dosa Company,4.2,243,49.28227,-123.13382,Indian,49.282055,-123.133045
208,Cazba,3.4,277,49.2806129,-123.1312714,Persian/Iranian,49.282055,-123.133045
696,Joe Fortes Seafood & Chop House,4.0,1387,49.284968691771624,-123.12455980835064,Seafood,49.282055,-123.133045
311,Banana Leaf,3.6,259,49.28001,-123.13009,Malaysian,49.282055,-123.133045
1008,Kingyo,4.4,1241,49.29073911099211,-123.13705023185994,Japanese,49.282055,-123.133045
44,Disco Cheetah,4.2,65,49.2816419,-123.1328747,Korean,49.282055,-123.133045
1426,Fanny Bay Oyster Bar & Shellfish Market,4.4,913,49.2787525,-123.1138689,Seafood,49.282055,-123.133045
73,The Hestia Veggie,4.4,24,49.281456897225134,-123.13261774232672,Vietnamese,49.282055,-123.133045
639,Hello Nori ,4.5,285,49.28559747478766,-123.1261163,Japanese,49.282055,-123.133045
799,Saku,4.5,480,49.289223,-123.132266,Japanese,49.282055,-123.133045
1120,The Flying Pig - Yaletown,4.0,1397,49.27501,-123.122,Canadian (New),49.282055,-123.133045
89,The Italians,3.8,65,49.2811838,-123.1340286,Italian,49.282055,-123.133045
1085,Blue Water Cafe,4.4,1160,49.2761945,-123.1209935,Seafood,49.282055,-123.133045
520,Number E Food,4.8,156,49.277569151917,-123.131018212403,Sandwiches,49.282055,-123.133045
517,Fat Mao Noodles,4.4,92,49.27982129999999,-123.1267997,Noodles,49.282055,-123.133045
202,Samurai Japanese Restaurant,3.3,305,49.2805525,-123.1314877,Japanese,49.282055,-123.133045
223,Kinara Indian Cuisine,4.3,47,49.2831201857873,-123.135653703493,Indian,49.282055,-123.133045
801,Manoush'eh,4.8,264,49.27667072314417,-123.12570086148996,Lebanese,49.282055,-123.133045
1368,Cactus Club Cafe,4.2,985,49.28963138752227,-123.11817709999995,Canadian (New),49.282055,-123.133045
583,Guu Original Thurlow,4.1,824,49.2839786648396,-123.125567978574,Japanese,49.282055,-123.133045
173,Stepho's Souvlaki Greek Taverna,3.0,690,49.28061,-123.13212,Greek,49.282055,-123.133045
718,JOEY Burrard,4.1,651,49.282606,-123.1231879,Canadian (New),49.282055,-123.133045
674,Ramen Danbo - Robson,4.4,707,49.2874959131639,-123.128934167326,Ramen,49.282055,-123.133045
1117,Rodney's Oyster House,4.0,889,49.274326,-123.123131,Seafood,49.282055,-123.133045
87,Okami Sushi,4.8,11,49.2813755850521,-123.1336464,Japanese,49.282055,-123.133045
763,Sura Korean Cuisine,4.1,467,49.2888601838143,-123.131742169312,Korean,49.282055,-123.133045
669,Boulevard,4.0,317,49.2827182,-123.123884,Seafood,49.282055,-123.133045
466,Burgoo Bistro,4.2,190,49.27968,-123.12763,Comfort Food,49.282055,-123.133045
193,Takis Taverna,3.6,164,49.280582,-123.13164,Greek,49.282055,-123.133045
947,Maruhachi Ra-men,4.3,794,49.2905691,-123.1333951,Ramen,49.282055,-123.133045
571,Le Crocodile Restaurant,4.3,482,49.2825393,-123.1252052,French,49.282055,-123.133045
1579,Five Sails Restaurant,4.3,223,49.2880313351364,-123.113292160758,French,49.282055,-123.133045
724,Sushi Jin,4.6,151,49.2795794102629,-123.123817518353,Japanese,49.282055,-123.133045
615,Kosoo,4.3,140,49.28494,-123.12592,Korean,49.282055,-123.133045
823,Tendon Kohaku,4.3,186,49.28107123873706,-123.12179426645872,Japanese,49.282055,-123.133045
749,The Mexican Antojitos Y Cantina,4.3,422,49.2787726,-123.1240268,Mexican,49.282055,-123.133045
1155,Robba da Matti,4.2,544,49.2753397,-123.1208967,Italian,49.282055,-123.133045
158,Pho Goodness,3.6,230,49.280732893097,-123.132241982278,Vietnamese,49.282055,-123.133045
608,Horin Tonkotsu Ramen ,4.2,188,49.28617,-123.12749,Ramen,49.282055,-123.133045
916,The Red Accordion,4.6,123,49.29025,-123.131768,Cocktail Bars,49.282055,-123.133045
1215,Lupo,4.3,482,49.278222058049096,-123.11735347768747,Italian,49.282055,-123.133045
913,Ancora Waterfront Dining and Patio,4.1,241,49.273853456158875,-123.13257765112428,Seafood,49.282055,-123.133045
687,Italian Kitchen,3.8,731,49.2825685,-123.1236112,Italian,49.282055,-123.133045
1017,Hawksworth Restaurant,4.0,713,49.2833971,-123.1191704,Canadian (New),49.282055,-123.133045
253,Kishimoto Japanese Kitchen,4.4,547,49.2665099,-123.06935,Japanese,49.266725,-123.065925
447,La Mezcaleria,3.8,314,49.2702237,-123.0694136,Mexican,49.266725,-123.065925
361,Jamjar - Folk Lebanese Food,3.8,270,49.264412,-123.0695951,Lebanese,49.266725,-123.065925
362,B House,4.3,34,49.264473795087,-123.069533295929,Asian Fusion,49.266725,-123.065925
553,Sopra Sotto,4.0,158,49.2711051,-123.0694651,Pizza,49.266725,-123.065925
261,Hariyali Express Indian Cuisine & Bar,4.7,11,49.2665801,-123.0695551,Indian,49.266725,-123.065925
622,Harbour Oyster + Bar,4.1,87,49.2718946138822,-123.069181591272,Cocktail Bars,49.266725,-123.065925
323,Social,3.7,36,49.26848,-123.06947,Gastropubs,49.266725,-123.065925
889,Sula Indian Restaurant,4.1,313,49.2745279,-123.0693263,Indian,49.266725,-123.065925
1518,Kook Korean BBQ,4.2,191,49.26894,-123.04565,Korean,49.266725,-123.065925
381,La Grotta Del Formaggio,4.4,217,49.2688848,-123.0697849,Delis,49.266725,-123.065925
1067,Absinthe Bistro,4.6,150,49.27607,-123.0692457,French,49.266725,-123.065925
796,Via Tevere Pizzeria,4.1,363,49.27387530438791,-123.06553445802784,Italian,49.266725,-123.065925
