distance_foursquare,name,popularity,rating_foursquare,latitude_foursquare,longitude_foursquare,category_foursquare,bike_latitude,bike_longitude,free_bikes,empty_slots,distance_yelp,rating_yelp,review_count,latitude_yelp,longitude_yelp,category_yelp
,Dosa Factory,,,,,,49.262242,-123.081459,13,5,1291.0,3.8,179.0,49.251,-123.07699,Indian
608.0,Elma's Kitchen,0.6289271509451073,,49.262301,-123.089843,Restaurant,49.262242,-123.081459,13,5,,,,,,
894.0,Empress Bakery,0.2186248979750476,,49.256832,-123.090595,Bakery,49.262242,-123.081459,13,5,,,,,,
,Fable Diner,,,,,,49.262242,-123.081459,13,5,1456.0,3.9,354.0,49.2630749,-123.1019822,Diners
490.0,Fassil Ethiopian Restaurant,0.8635003303665125,,49.262341,-123.088224,Ethiopian Restaurant,49.262242,-123.081459,13,5,499.0,4.3,155.0,49.262316686122,-123.08833077466,Ethiopian
,Gojo Café,,,,,,49.262242,-123.081459,13,5,933.0,4.2,68.0,49.2589549,-123.069605,Ethiopian
,Grace of India,,,,,,49.262242,-123.081459,13,5,1254.0,4.2,53.0,49.2512384,-123.0784449,Indian
978.0,Grounds For Coffee,0.9892987161050436,7.4,49.266193,-123.069406,Coffee Shop,49.262242,-123.081459,13,5,,,,,,
,Harbour Oyster + Bar,,,,,,49.262242,-123.081459,13,5,1395.0,4.1,87.0,49.2718946138822,-123.069181591272,Cocktail Bars
,House of Dosas,,,,,,49.262242,-123.081459,13,5,1361.0,3.8,487.0,49.2503625,-123.0762445,Indian
855.0,Jamaican Pizza Jerk,0.7952116289012399,,49.260308,-123.070043,Pizzeria,49.262242,-123.081459,13,5,,,,,,
896.0,Jamjar,0.9853602290541154,8.6,49.264351,-123.069523,Lebanese Restaurant,49.262242,-123.081459,13,5,,,,,,
,Jamjar - Folk Lebanese Food,,,,,,49.262242,-123.081459,13,5,906.0,3.8,270.0,49.264412,-123.0695951,Lebanese
912.0,Jj Bean House of Coffee,0.9754233225802272,7.9,49.264932,-123.069461,Coffee Shop,49.262242,-123.081459,13,5,,,,,,
827.0,Kilimanjaro Snack House and Catering,0.9720937463562516,,49.255837,-123.087266,African Restaurant,49.262242,-123.081459,13,5,,,,,,
,Kishimoto Japanese Kitchen,,,,,,49.262242,-123.081459,13,5,1007.0,4.4,547.0,49.2665099,-123.06935,Japanese
997.0,Kishimoto Japanese Kitchen + Sushi Bar,0.9625325508181428,8.6,49.26661,-123.069522,Sushi Restaurant,49.262242,-123.081459,13,5,,,,,,
,Knight Street Cafe,,,,,,49.262242,-123.081459,13,5,1446.0,4.3,92.0,49.2496779,-123.07631192270182,Cafes
869.0,Kojak Restaurants,0.4076204542215658,,49.259911,-123.070009,Fast Food Restaurant,49.262242,-123.081459,13,5,,,,,,
,Kulinarya,,,,,,49.262242,-123.081459,13,5,1609.0,4.0,76.0,49.2744901,-123.0693269,Filipino
762.0,La Boheme,0.7748066384235688,,49.268802,-123.084554,Food Truck,49.262242,-123.081459,13,5,,,,,,
,La Mezcaleria,,,,,,49.262242,-123.081459,13,5,1243.0,3.8,314.0,49.2702237,-123.0694136,Mexican
,Les Faux Bourgeois,,,,,,49.262242,-123.081459,13,5,817.0,3.9,501.0,49.2572813531481,-123.089767330802,French
,Lunch Lady,,,,,,49.262242,-123.081459,13,5,1667.0,4.1,289.0,49.27497,-123.06915,Vietnamese
,Maizal RMF,,,,,,49.262242,-123.081459,13,5,1463.0,4.3,157.0,49.2600097,-123.1012988,Mexican
922.0,Mark Anthony Group Inc,0.5520877868034773,,49.267018,-123.091866,Winery,49.262242,-123.081459,13,5,,,,,,
866.0,Matchstick Coffee,0.9786492544081256,8.9,49.257296,-123.090229,Café,49.262242,-123.081459,13,5,848.0,3.9,220.0,49.257302653286,-123.090361582581,Cafes
869.0,McDonald's,0.9889748273673028,5.4,49.261693,-123.069592,Burger Joint,49.262242,-123.081459,13,5,,,,,,
772.0,Mercato Di Luigi,0.9809164755723114,,49.259619,-123.091318,Café,49.262242,-123.081459,13,5,,,,,,
971.0,Nemesis Coffee,0.9895966937437652,8.5,49.267091,-123.092602,Coffee Shop,49.262242,-123.081459,13,5,972.0,4.2,120.0,49.26704079691957,-123.09265477054645,Coffee & Tea
,Nuba - Mount Pleasant,,,,,,49.262242,-123.081459,13,5,1600.0,3.8,173.0,49.26797,-123.10171,Mediterranean
874.0,Osteria Savio Volpe,0.9518053558241673,8.9,49.257425,-123.09097,Italian Restaurant,49.262242,-123.081459,13,5,867.0,4.2,481.0,49.2574913,-123.0909344,Italian
827.0,Pho Huong Binh,0.0539728192571287,,49.255837,-123.087266,Restaurant,49.262242,-123.081459,13,5,,,,,,
,Pink Peppercorn Seafood House,,,,,,49.262242,-123.081459,13,5,1545.0,4.3,163.0,49.2493583,-123.0739159,Seafood
516.0,Pizza King,0.9544871545726612,,49.26221,-123.074341,Pizzeria,49.262242,-123.081459,13,5,,,,,,
597.0,Pizzeria Barbarella,0.9140010623550596,7.6,49.262301,-123.089843,Pizzeria,49.262242,-123.081459,13,5,,,,,,
,Po Kong Vegetarian Restaurant,,,,,,49.262242,-123.081459,13,5,1330.0,4.2,170.0,49.25047,-123.07746,Dim Sum
,Published On Main,,,,,,49.262242,-123.081459,13,5,1772.0,4.3,167.0,49.25283186017385,-123.10116032897228,Tapas/Small Plates
,Quizine Kitchen,,,,,,49.262242,-123.081459,13,5,130.0,4.8,6.0,49.2625351,-123.0806732,American
80.0,Rooster's Ice Cream Bar,0.9494992680114528,6.2,49.262611,-123.082406,Ice Cream Parlor,49.262242,-123.081459,13,5,,,,,,
822.0,Sal y Limon,0.979659787269877,8.5,49.256878,-123.08922,Sushi Restaurant,49.262242,-123.081459,13,5,,,,,,
,Sal y Limón,,,,,,49.262242,-123.081459,13,5,820.0,3.9,681.0,49.2569043786921,-123.08924632997,Mexican
918.0,ScribesRFC,0.0053635974969878,,49.264875,-123.069456,Pub,49.262242,-123.081459,13,5,,,,,,
945.0,Shilla Korean Restaurant,0.9832355189345356,,49.253806,-123.083119,Korean Restaurant,49.262242,-123.081459,13,5,,,,,,
990.0,Snack Attack,0.9287833443455504,,49.253414,-123.08333,Snack Place,49.262242,-123.081459,13,5,,,,,,
,Song,,,,,,49.262242,-123.081459,13,5,1247.0,4.4,44.0,49.2629749,-123.0986667,Thai
,Sopra Sotto,,,,,,49.262242,-123.081459,13,5,1323.0,4.0,158.0,49.2711051,-123.0694651,Pizza
,Sprezzatura,,,,,,49.262242,-123.081459,13,5,1181.0,4.0,72.0,49.2613547,-123.0978287,Pizza
473.0,Steve’s Poké Bar,0.9470506691541322,,49.266067,-123.084484,Poke Restaurant,49.262242,-123.081459,13,5,,,,,,
640.0,Subway,0.971977146410665,6.3,49.26263,-123.090276,Deli,49.262242,-123.081459,13,5,,,,,,
,Sula Indian Restaurant,,,,,,49.262242,-123.081459,13,5,1622.0,4.1,313.0,49.2745279,-123.0693263,Indian
,Sun Bo Kong Vegetarian Restaurant,,,,,,49.262242,-123.081459,13,5,1319.0,4.1,102.0,49.25076313662938,-123.0768886901428,Vegetarian
,Sushi Hil,,,,,,49.262242,-123.081459,13,5,1616.0,4.6,43.0,49.2554661,-123.1011451,Japanese
,Suyo Modern Peruvian,,,,,,49.262242,-123.081459,13,5,1691.0,4.5,51.0,49.2540292,-123.1010659958052,Peruvian
913.0,Szechuan Chong Qing Restaurant,0.9747237229067072,7.1,49.259355,-123.069557,Chinese Restaurant,49.262242,-123.081459,13,5,,,,,,
987.0,T K Bakery,0.3186546957389197,,49.253367,-123.082028,Bakery,49.262242,-123.081459,13,5,,,,,,
834.0,Thanh Thanh,0.8677238395066527,,49.255961,-123.087763,Thai Restaurant,49.262242,-123.081459,13,5,,,,,,
,The Acorn,,,,,,49.262242,-123.081459,13,5,2013.0,3.9,500.0,49.24958,-123.10143,Vegan
872.0,The Burrow,0.9683625480974776,8.6,49.259684,-123.06999,Tex-Mex Restaurant,49.262242,-123.081459,13,5,874.0,3.9,536.0,49.259773,-123.07001902514855,Mexican
,The Cascade Room,,,,,,49.262242,-123.081459,13,5,1394.0,3.8,248.0,49.2617,-123.10062,Pubs
,The Farmhouse,,,,,,49.262242,-123.081459,13,5,1136.0,4.1,34.0,49.26185879464837,-123.09710762514682,Italian
,The Fish Counter,,,,,,49.262242,-123.081459,13,5,1922.0,4.4,384.0,49.250774041930285,-123.1012792,Fish & Chips
907.0,The Healing Cafe,0.1662067446590747,,49.256838,-123.090839,Café,49.262242,-123.081459,13,5,,,,,,
,The HideOut Diner,,,,,,49.262242,-123.081459,13,5,616.0,4.6,20.0,49.2688895,-123.0811837,Breakfast & Brunch
496.0,Tim Hortons,0.9865910062575304,6.4,49.266273,-123.084421,Coffee Shop,49.262242,-123.081459,13,5,,,,,,
,Via Tevere Pizzeria,,,,,,49.262242,-123.081459,13,5,1734.0,4.1,363.0,49.27387530438791,-123.06553445802784,Italian
,Zakkushi Dining On Main,,,,,,49.262242,-123.081459,13,5,2064.0,3.8,248.0,49.249124,-123.101552,Japanese
,Zarak By Afghan Kitchen,,,,,,49.262242,-123.081459,13,5,1457.0,4.5,125.0,49.266224,-123.1006089,Afghan
,A Taste of Vietnam,,,,,,49.262255,-123.126217,0,17,129.0,3.0,95.0,49.2632851,-123.1268899,Vietnamese
,Afghan Horsemen Restaurant,,,,,,49.262255,-123.126217,0,17,1213.0,3.9,273.0,49.2694847203493,-123.138735294342,Middle Eastern
,Ancora Waterfront Dining and Patio,,,,,,49.262255,-123.126217,0,17,1370.0,4.1,241.0,49.27385345615888,-123.13257765112428,Seafood
,AnnaLena,,,,,,49.262255,-123.126217,0,17,1770.0,4.5,377.0,49.2708261,-123.1467714,Canadian (New)
292.0,Banana Leaf,0.9748791895008226,7.3,49.263207,-123.122445,Malay Restaurant,49.262255,-123.126217,0,17,287.0,3.7,341.0,49.26302,-123.1225,Malaysian
,Beach Ave Bar And Grill,,,,,,49.262255,-123.126217,0,17,1628.0,4.5,34.0,49.27553568577844,-123.13565084059196,Seafood
892.0,Blenz Coffee,0.9695285475533444,6.3,49.26345,-123.138361,Café,49.262255,-123.126217,0,17,,,,,,
724.0,Body Energy Club,0.963478305932346,7.3,49.26078,-123.116479,Dining and Drinking,49.262255,-123.126217,0,17,,,,,,
626.0,Boston Pizza,0.9830930078899296,6.3,49.263692,-123.134651,Pizzeria,49.262255,-123.126217,0,17,,,,,,
,Breakfast Table,,,,,,49.262255,-123.126217,0,17,982.0,4.3,281.0,49.25855,-123.13856,Breakfast & Brunch
,Brix & Mortar,,,,,,49.262255,-123.126217,0,17,1520.0,4.1,346.0,49.275633270546194,-123.12192123186074,Wine Bars
661.0,Cactus Club Cafe Broadway + Ash,0.9878995167580032,7.3,49.263396,-123.117189,American Restaurant,49.262255,-123.126217,0,17,,,,,,
974.0,Cactus Club Cafe West Broadway,0.9875367613717336,7.8,49.263435,-123.139414,American Restaurant,49.262255,-123.126217,0,17,,,,,,
225.0,Cafe Ami,0.9835594076722765,5.2,49.260643,-123.124172,Coffee Shop,49.262255,-123.126217,0,17,,,,,,
981.0,Caffe Barney,0.9381890732895436,7.3,49.259223,-123.138972,Diner,49.262255,-123.126217,0,17,,,,,,
704.0,Caffe Cittadella,0.9642685944524336,8.8,49.26473,-123.116978,Coffee Shop,49.262255,-123.126217,0,17,,,,,,
860.0,Cambie Cafe,0.4153549172788164,,49.264858,-123.115043,Diner,49.262255,-123.126217,0,17,,,,,,
,Chef's Choice Chinese Cuisine,,,,,,49.262255,-123.126217,0,17,166.0,3.9,47.0,49.2636682,-123.1254885,Seafood
732.0,Chipotle Mexican Grill,0.9307914545195436,6.8,49.262979,-123.11618,Fast Food Restaurant,49.262255,-123.126217,0,17,,,,,,
525.0,Chop & Wok Restaurant,0.0967131770894062,,49.265765,-123.121365,Chinese Restaurant,49.262255,-123.126217,0,17,,,,,,
,Dalina,,,,,,49.262255,-123.126217,0,17,112.0,3.8,26.0,49.2632496465408,-123.126448765397,Coffee & Tea
,Deja Brew,,,,,,49.262255,-123.126217,0,17,175.0,4.5,56.0,49.2636604,-123.1251297,Coffee & Tea
,Delhi 6 Indian Bistro,,,,,,49.262255,-123.126217,0,17,1400.0,4.4,150.0,49.2653386,-123.1449329,Indian
,Dynasty Seafood Restaurant,,,,,,49.262255,-123.126217,0,17,383.0,3.6,361.0,49.2635999,-123.12138,Dim Sum
393.0,Dynasty Seafood Restaurant 皇朝海鮮酒家,0.9869278505447808,7.7,49.263675,-123.12143,Chinese Restaurant,49.262255,-123.126217,0,17,,,,,,
652.0,Elysian Coffee Broadway,0.980825786725744,8.5,49.263077,-123.117243,Coffee Shop,49.262255,-123.126217,0,17,,,,,,
862.0,FigMint Restaurant & Lounge,0.7620324666070711,,49.259302,-123.115218,Lounge,49.262255,-123.126217,0,17,,,,,,
729.0,Granville Island Brewing Co Ltd,0.2778188036845583,,49.264598,-123.135621,Brewery,49.262255,-123.126217,0,17,,,,,,
684.0,Hachibei Restaurant,0.9706168137121536,7.6,49.256894,-123.121582,Japanese Restaurant,49.262255,-123.126217,0,17,,,,,,
157.0,Happy Wood BBQ House,0.5933123453431277,,49.263634,-123.125725,BBQ Joint,49.262255,-123.126217,0,17,,,,,,
963.0,Heirloom Juice Co,0.9145451954344644,7.3,49.260263,-123.139142,Juice Bar,49.262255,-123.126217,0,17,,,,,,
688.0,Hokkaido Ramen Santouka,0.9803075647453586,7.8,49.263015,-123.116994,Ramen Restaurant,49.262255,-123.126217,0,17,684.0,4.2,241.0,49.263127,-123.1168917,Noodles
,Homura Yakiniku,,,,,,49.262255,-123.126217,0,17,123.0,4.6,12.0,49.263136,-123.125637,Japanese
,Indian Roti Kitchen,,,,,,49.262255,-123.126217,0,17,875.0,4.5,167.0,49.25901,-123.11538,Indian
208.0,International Sandwich Factory,0.8977029810719421,,49.263207,-123.128689,Sandwich Spot,49.262255,-123.126217,0,17,,,,,,
,John 3:16 Malaysian Delights,,,,,,49.262255,-123.126217,0,17,204.0,4.1,71.0,49.26371,-123.12812,Malaysian
475.0,Joon's Kitchen,0.9475041133869692,,49.258033,-123.127274,Sushi Restaurant,49.262255,-123.126217,0,17,463.0,4.0,70.0,49.25814006151812,-123.1271603431787,Korean
,Kaide Sushi,,,,,,49.262255,-123.126217,0,17,1339.0,4.3,248.0,49.2742161,-123.1270679,Sushi Bars
341.0,Kisokoma Japanese Restaurant,0.9741018565302448,5.9,49.263726,-123.122083,Japanese Restaurant,49.262255,-123.126217,0,17,,,,,,
,La Taqueria Pinche Taco Shop,,,,,,49.262255,-123.126217,0,17,990.0,4.2,708.0,49.263617,-123.112593,Mexican
,Linh Cafe,,,,,,49.262255,-123.126217,0,17,1407.0,3.9,345.0,49.2746716,-123.12989802,Vietnamese
929.0,Mahony & Sons,0.9955809717047958,7.6,49.269076,-123.118797,Irish Pub,49.262255,-123.126217,0,17,,,,,,
,Marulilu Cafe,,,,,,49.262255,-123.126217,0,17,887.0,4.0,298.0,49.26338,-123.11415,Cafes
767.0,Masa Japanese Restaurant,0.984064674103152,7.1,49.263414,-123.136655,Sushi Restaurant,49.262255,-123.126217,0,17,,,,,,
517.0,Max's Bakery & Delicatessen,0.9750735227434671,7.5,49.257605,-123.127562,Bakery,49.262255,-123.126217,0,17,,,,,,
878.0,Mazahr Lebanese Kitchen,0.9685309702411028,,49.261545,-123.138279,Lebanese Restaurant,49.262255,-123.126217,0,17,869.0,4.7,66.0,49.2615511,-123.1383052,Lebanese
865.0,McDonald's,0.9856582066928368,5.6,49.263445,-123.138117,Burger Joint,49.262255,-123.126217,0,17,,,,,,
358.0,Meat & Bread,0.9666394600126964,,49.263129,-123.121465,Sandwich Spot,49.262255,-123.126217,0,17,,,,,,
,MeeT in Yaletown,,,,,,49.262255,-123.126217,0,17,1435.0,4.1,193.0,49.2748495736666,-123.121902530398,Comfort Food
,Menya Raizo,,,,,,49.262255,-123.126217,0,17,959.0,3.9,88.0,49.26336,-123.11314,Ramen
,Minami,,,,,,49.262255,-123.126217,0,17,1497.0,4.1,819.0,49.2752733,-123.1207029,Japanese
195.0,New India Buffet & Restaurant Ltd,0.9045305556635184,5.4,49.263613,-123.122074,Buffet,49.262255,-123.126217,0,17,,,,,,
,Novo Italian,,,,,,49.262255,-123.126217,0,17,1476.0,3.9,176.0,49.2666178,-123.1454221,Wine Bars
,OEB Breakfast Co. - Yaletown,,,,,,49.262255,-123.126217,0,17,1344.0,4.3,968.0,49.273438,-123.119289,Breakfast & Brunch
776.0,Old Ginger Szechuan Restaurant,0.8518403358078432,,49.263401,-123.115648,Chinese Restaurant,49.262255,-123.126217,0,17,,,,,,
932.0,Passion8 Dessert Cafe,0.9539818881417856,8.2,49.25837,-123.114814,Café,49.262255,-123.126217,0,17,918.0,4.1,219.0,49.258435242883,-123.11499774456,Desserts
742.0,Peaceful Restaurant,0.9912420485314885,8.2,49.263051,-123.116024,Dim Sum Restaurant,49.262255,-123.126217,0,17,738.0,3.6,643.0,49.263147,-123.116143,Chinese
,Ramen Danbo,,,,,,49.262255,-123.126217,0,17,1611.0,4.3,515.0,49.26828,-123.146431,Ramen
,Robba da Matti,,,,,,49.262255,-123.126217,0,17,1505.0,4.2,544.0,49.2753397,-123.1208967,Italian
,Rodney's Oyster House,,,,,,49.262255,-123.126217,0,17,1360.0,4.0,889.0,49.274326,-123.123131,Seafood
622.0,Rogue Kitchen & Wetbar,0.9771464106650084,8.6,49.263123,-123.117652,Bar,49.262255,-123.126217,0,17,,,,,,
427.0,Royal Seoul House,0.9675981706764092,7.3,49.26363,-123.131726,Korean Restaurant,49.262255,-123.126217,0,17,,,,,,
,Saku,,,,,,49.262255,-123.126217,0,17,699.0,4.3,273.0,49.2631006,-123.11667523250104,Japanese
,Salade de Fruits Cafe,,,,,,49.262255,-123.126217,0,17,1066.0,4.2,186.0,49.2655161,-123.1401237,French
281.0,Salmon n' Bannock,0.9709277469003847,7.9,49.263305,-123.129752,Restaurant,49.262255,-123.126217,0,17,275.0,4.5,246.0,49.2631378,-123.1296705,Canadian (New)
207.0,Saucin Staples,0.8862243642064078,,49.263629,-123.128158,Indian Restaurant,49.262255,-123.126217,0,17,212.0,4.6,36.0,49.2637181,-123.1283372,Indian
,Seaport City Seafood Restaurant,,,,,,49.262255,-123.126217,0,17,824.0,4.2,85.0,49.263921119674905,-123.115152,Dim Sum
958.0,Shiro Japanese Restaurant,0.9493697125163564,7.8,49.257932,-123.114615,Diner,49.262255,-123.126217,0,17,,,,,,
998.0,Small Victory,0.9798152538639926,8.8,49.258291,-123.138568,Bakery,49.262255,-123.126217,0,17,,,,,,
981.0,Stable House Bistro,0.9560418205138173,8.1,49.259717,-123.139177,Restaurant,49.262255,-123.126217,0,17,,,,,,
920.0,Starbucks,0.9841553629497196,5.9,49.263141,-123.138902,Coffee Shop,49.262255,-123.126217,0,17,,,,,,
997.0,Sushi California,0.9705002137665668,7.5,49.263035,-123.112616,Sushi Restaurant,49.262255,-123.126217,0,17,,,,,,
,Tasty Indian Bistro,,,,,,49.262255,-123.126217,0,17,1353.0,4.0,248.0,49.2744011,-123.1236818,Indian
920.0,The Firewood Cafe,0.957842641895656,7.5,49.258597,-123.114833,Pizzeria,49.262255,-123.126217,0,17,,,,,,
,The Flying Pig - Yaletown,,,,,,49.262255,-123.126217,0,17,1452.0,4.0,1397.0,49.27501,-123.122,Canadian (New)
,The Liberty Distillery,,,,,,49.262255,-123.126217,0,17,1095.0,4.4,140.0,49.27043706794651,-123.13461197325265,Distilleries
,The Sandbar Seafood Restaurant,,,,,,49.262255,-123.126217,0,17,1174.0,3.7,803.0,49.271502,-123.134151,Seafood
,The Stable House Bistro,,,,,,49.262255,-123.126217,0,17,1053.0,4.1,113.0,49.2597322720703,-123.140207185371,French
921.0,The Wicklow Pub,0.9537357327011026,7.6,49.268651,-123.118123,Pub,49.262255,-123.126217,0,17,,,,,,
,Tojo's,,,,,,49.262255,-123.126217,0,17,308.0,3.6,416.0,49.26374,-123.1298,Japanese
,Tonton Sushi,,,,,,49.262255,-123.126217,0,17,1600.0,4.0,83.0,49.2497178,-123.115173,Japanese
,Tozen Sushi Bar,,,,,,49.262255,-123.126217,0,17,153.0,4.5,54.0,49.263536,-123.125689,Japanese
,Uma Sushi,,,,,,49.262255,-123.126217,0,17,919.0,4.3,131.0,49.2638048,-123.1137294,Japanese
,Unchai Thai Restaurant,,,,,,49.262255,-123.126217,0,17,1464.0,4.4,97.0,49.265112,-123.145913,Thai
963.0,Vij's,0.9659787269877051,8.8,49.257484,-123.11482,Indian Restaurant,49.262255,-123.126217,0,17,,,,,,
,Vij's Restaurant,,,,,,49.262255,-123.126217,0,17,977.0,4.0,455.0,49.25754,-123.11479,Indian
240.0,Waves Coffee House,0.9717828131680204,6.0,49.263604,-123.128723,Café,49.262255,-123.126217,0,17,,,,,,
864.0,Wendy's,0.9981991786181612,6.0,49.263714,-123.114614,Burger Joint,49.262255,-123.126217,0,17,,,,,,
646.0,Willow Cafe Bakery,0.9813699198051484,,49.257182,-123.12185,Café,49.262255,-123.126217,0,17,,,,,,
707.0,Yolks,0.9776128104473552,7.0,49.263025,-123.11659,Restaurant,49.262255,-123.126217,0,17,,,,,,
145.0,Zookaz Kaffe,0.974024123233187,6.0,49.260787,-123.125644,Coffee Shop,49.262255,-123.126217,0,17,,,,,,
,iDen & Quan Ju De Beijing Duck House,,,,,,49.262255,-123.126217,0,17,865.0,3.6,177.0,49.26021,-123.1148451,Chinese
341.0,12 Kings Pub,0.9573762421133092,7.4,49.260337,-123.096652,Pub,49.262321,-123.09306,0,13,,,,,,
906.0,33 Acres Brewing Co,0.9632062393926438,9.3,49.263877,-123.105307,Bar,49.262321,-123.09306,0,13,,,,,,
,49th Parallel Coffee,,,,,,49.262321,-123.09306,0,13,669.0,4.1,529.0,49.2591330651218,-123.10088478104,Cafes
672.0,49th Parallel Coffee Roast,0.9903222045163046,8.7,49.259164,-123.100851,Coffee Shop,49.262321,-123.09306,0,13,,,,,,
378.0,AJ's Brooklyn Pizza Joint,0.987174005985464,8.4,49.262989,-123.098175,Pizzeria,49.262321,-123.09306,0,13,387.0,4.2,175.0,49.2629437687572,-123.098307028413,Pizza
1003.0,Anh and Chi,0.98308005234042,9.0,49.255019,-123.100904,Bar,49.262321,-123.09306,0,13,990.0,4.0,743.0,49.2550314422938,-123.100882202153,Vietnamese
,Ashiana Tandoori Restaurant,,,,,,49.262321,-123.09306,0,13,1979.0,4.5,92.0,49.2494722,-123.0749207,Indian
,Ba Le Banh Mi,,,,,,49.262321,-123.09306,0,13,263.0,3.6,35.0,49.26264017216953,-123.08947249617518,Vietnamese
,Batard Boulangerie & Cafe Moderne,,,,,,49.262321,-123.09306,0,13,1440.0,4.3,148.0,49.2495337429805,-123.089919893626,Coffee & Tea
781.0,Bells and Whistles,0.985761851088914,7.2,49.255678,-123.089524,Sports Bar,49.262321,-123.09306,0,13,,,,,,
,Blaze Gourmet Burgers,,,,,,49.262321,-123.09306,0,13,913.0,4.4,44.0,49.266709,-123.103814,Burgers
909.0,Blenz Coffee,0.9721067019057612,6.3,49.26399,-123.08082,Coffee Shop,49.262321,-123.09306,0,13,,,,,,
,Bodega On Main,,,,,,49.262321,-123.09306,0,13,1541.0,3.8,236.0,49.27548853708847,-123.09968391901442,Spanish
667.0,Brassneck Brewery,0.9674167929832744,8.5,49.265811,-123.100605,Bar,49.262321,-123.09306,0,13,,,,,,
586.0,Burdock & Co,0.94325469314781,7.5,49.260915,-123.100756,New American Restaurant,49.262321,-123.09306,0,13,,,,,,
,Burgoo Bistros,,,,,,49.262321,-123.09306,0,13,765.0,3.9,526.0,49.25765498958033,-123.100815,Comfort Food
569.0,Caffe Barney,0.9688807700778628,6.2,49.262516,-123.10073,Diner,49.262321,-123.09306,0,13,,,,,,
,Carp,,,,,,49.262321,-123.09306,0,13,202.0,4.4,90.0,49.262354,-123.0958273,Japanese
674.0,Colony Bar Main Street,0.8739813699198051,7.0,49.258994,-123.100836,Sports Bar,49.262321,-123.09306,0,13,,,,,,
597.0,Como Taperia,0.9641131278583182,6.5,49.264715,-123.100431,Tapas Restaurant,49.262321,-123.09306,0,13,,,,,,
,Do Chay,,,,,,49.262321,-123.09306,0,13,1816.0,4.4,187.0,49.25006,-123.0765,Vietnamese
114.0,Domino's Pizza,0.9720030575096844,,49.262677,-123.091578,Pizzeria,49.262321,-123.09306,0,13,,,,,,
972.0,Electric Bicycle Brewing,0.9610556181740448,8.2,49.267115,-123.104285,Brewery,49.262321,-123.09306,0,13,,,,,,
233.0,Elma's Kitchen,0.6289271509451073,,49.262301,-123.089843,Restaurant,49.262321,-123.09306,0,13,,,,,,
900.0,Elysian Coffee,0.9539041548447278,9.0,49.264531,-123.105038,Coffee Shop,49.262321,-123.09306,0,13,,,,,,
,Fable Diner,,,,,,49.262321,-123.09306,0,13,617.0,3.9,354.0,49.2630749,-123.1019822,Diners
,Fassil Ethiopian Restaurant,,,,,,49.262321,-123.09306,0,13,343.0,4.3,155.0,49.262316686122,-123.08833077466,Ethiopian
968.0,Fife Bakery,0.9585551971186858,8.3,49.268088,-123.10307,Bakery,49.262321,-123.09306,0,13,,,,,,
700.0,Forecast Coffee,0.9690103255729592,7.3,49.258541,-123.100798,Coffee Shop,49.262321,-123.09306,0,13,,,,,,
637.0,Fox Cabaret,0.9604078406985632,8.2,49.264298,-123.101206,Movie Theater,49.262321,-123.09306,0,13,,,,,,
584.0,Gene Coffeebar,0.9483850907536244,7.6,49.263721,-123.100671,Coffee Shop,49.262321,-123.09306,0,13,,,,,,
,Hail Mary's,,,,,,49.262321,-123.09306,0,13,260.0,4.3,22.0,49.2623351,-123.0894392,Canadian (New)
418.0,Hime Japanese Restaurant,0.9890784717633798,7.8,49.262963,-123.09874,Sushi Restaurant,49.262321,-123.09306,0,13,,,,,,
,Hime Sushi Restaurant,,,,,,49.262321,-123.09306,0,13,406.0,3.5,95.0,49.2629448960616,-123.098578623389,Japanese
,House of Dosas,,,,,,49.262321,-123.09306,0,13,1792.0,3.8,487.0,49.2503625,-123.0762445,Indian
